transaction_id,customer_id,amount,payment_method,payment_status,failure_reason,attempt_count,checkout_abandoned,checkout_duration_seconds,previous_transactions,previous_successful_transactions,previous_success_rate,is_subscription,days_overdue,recovery_attempts,recovery_action,recovery_success,recovered_amount
TX04012,C2488,24416.11,WALLET,success,none,0,0,175,6,5,0.83,1,3,0,none,1,24416.11
TX04013,C1252,7862.67,CARD,failed,insufficient_funds,4,0,507,19,19,1.0,0,0,1,send_reminder,0,0.0
TX04014,C0471,39888.72,WALLET,failed,technical_error,3,0,339,9,7,0.78,1,1,2,payment_link,0,0.0
TX04015,C0997,47746.53,WALLET,abandoned,checkout_dropoff,0,1,340,7,2,0.29,1,1,2,payment_link,0,0.0
TX04016,C2030,23087.61,NETBANKING,success,none,0,0,420,1,0,0.0,1,0,0,none,1,23087.61
TX04017,C0920,35091.87,NETBANKING,success,none,0,0,171,12,6,0.5,0,0,0,none,1,35091.87
TX04018,C0192,14817.15,CARD,abandoned,checkout_dropoff,3,1,416,16,14,0.88,1,0,0,payment_link,1,14817.15
TX04019,C1835,28867.53,WALLET,success,none,0,0,450,7,5,0.71,0,0,0,none,1,28867.53
TX04020,C1682,43692.63,NETBANKING,success,none,0,0,479,6,4,0.67,0,0,0,none,1,43692.63
TX04021,C1205,10690.83,UPI,success,none,0,0,426,15,12,0.8,0,0,0,none,1,10690.83
TX04022,C0688,42439.67,WALLET,success,none,0,0,366,10,3,0.3,0,0,0,none,1,42439.67
TX04023,C1624,32089.41,CARD,success,none,0,0,336,17,9,0.53,1,0,0,none,1,32089.41
TX04024,C1977,6480.31,WALLET,success,none,0,0,299,13,12,0.92,1,30,0,none,1,6480.31
TX04025,C2099,8047.25,UPI,failed,technical_error,4,0,31,13,11,0.85,0,0,2,payment_link,1,8047.25
TX04026,C1438,1834.16,CARD,success,none,0,0,76,8,4,0.5,0,0,0,none,1,1834.16
TX04027,C1931,11476.47,CARD,success,none,0,0,66,14,6,0.43,1,0,0,none,1,11476.47
TX04028,C1323,14467.05,UPI,success,none,0,0,193,9,2,0.22,0,0,0,none,1,14467.05
TX04029,C1688,48896.27,NETBANKING,success,none,0,0,239,6,4,0.67,1,15,0,none,1,48896.27
TX04030,C1911,27597.46,UPI,success,none,0,0,79,8,8,1.0,0,0,0,none,1,27597.46
TX04031,C1364,22763.58,CARD,success,none,0,0,397,15,12,0.8,1,0,0,none,1,22763.58
TX04032,C1525,6842.48,UPI,success,none,0,0,40,15,0,0.0,1,3,0,none,1,6842.48
TX04033,C2039,618.26,CARD,success,none,0,0,392,2,2,1.0,1,1,0,none,1,618.26
TX04034,C1094,14606.83,CARD,failed,insufficient_funds,4,0,569,19,13,0.68,0,0,1,send_reminder,0,0.0
TX04035,C2300,19977.88,CARD,failed,bank_error,2,0,451,1,0,0.0,1,1,1,payment_link,1,19977.88
TX04036,C0258,18436.98,WALLET,failed,timeout,3,0,381,3,1,0.33,1,15,1,retry_payment,0,0.0
TX04037,C2409,16861.86,UPI,failed,bank_error,3,0,212,9,4,0.44,1,1,0,payment_link,1,16861.86
TX04038,C2018,21270.9,CARD,success,none,0,0,285,14,12,0.86,0,0,0,none,1,21270.9
TX04039,C1625,14006.14,WALLET,success,none,0,0,162,14,12,0.86,1,0,0,none,1,14006.14
TX04040,C0579,6549.82,NETBANKING,abandoned,checkout_dropoff,3,1,50,17,3,0.18,0,0,2,payment_link,1,6549.82
TX04041,C0443,8557.62,WALLET,success,none,0,0,581,18,8,0.44,0,0,0,none,1,8557.62
TX04042,C2276,30134.32,NETBANKING,success,none,0,0,319,18,3,0.17,0,0,0,none,1,30134.32
TX04043,C1646,25863.26,WALLET,failed,timeout,1,0,18,1,0,0.0,1,1,2,retry_payment,0,0.0
TX04044,C0049,16619.08,UPI,success,none,0,0,284,1,0,0.0,0,0,0,none,1,16619.08
TX04045,C1158,35677.44,UPI,success,none,0,0,44,18,3,0.17,0,0,0,none,1,35677.44
TX04046,C1389,18957.41,CARD,success,none,0,0,540,14,12,0.86,0,0,0,none,1,18957.41
TX04047,C0756,48079.24,CARD,abandoned,checkout_dropoff,0,1,430,14,9,0.64,1,0,0,payment_link,0,0.0
TX04048,C0659,45646.99,NETBANKING,abandoned,checkout_dropoff,3,1,442,9,2,0.22,0,0,2,payment_link,0,0.0
TX04049,C1421,28385.9,CARD,success,none,0,0,172,2,1,0.5,1,1,0,none,1,28385.9
TX04050,C2294,39214.38,NETBANKING,success,none,0,0,338,20,2,0.1,0,0,0,none,1,39214.38
TX04051,C1593,424.09,CARD,success,none,0,0,239,3,2,0.67,1,0,0,none,1,424.09
TX04052,C1450,24872.73,UPI,failed,technical_error,2,0,512,17,3,0.18,0,0,2,payment_link,1,24872.73
TX04053,C1415,42498.36,NETBANKING,success,none,0,0,523,19,12,0.63,1,1,0,none,1,42498.36
TX04054,C1630,13679.37,UPI,success,none,0,0,157,19,10,0.53,0,0,0,none,1,13679.37
TX04055,C0534,38489.39,CARD,success,none,0,0,161,9,8,0.89,1,0,0,none,1,38489.39
TX04056,C0386,45859.33,WALLET,success,none,0,0,232,19,11,0.58,1,0,0,none,1,45859.33
TX04057,C1314,27295.58,UPI,success,none,0,0,23,11,8,0.73,0,0,0,none,1,27295.58
TX04058,C2362,12420.93,UPI,success,none,0,0,387,9,4,0.44,0,0,0,none,1,12420.93
TX04059,C1941,25844.92,NETBANKING,success,none,0,0,532,4,4,1.0,0,0,0,none,1,25844.92
TX04060,C0063,21781.86,WALLET,success,none,0,0,210,6,2,0.33,1,7,0,none,1,21781.86
TX04061,C1878,21892.44,CARD,success,none,0,0,434,18,7,0.39,0,0,0,none,1,21892.44
TX04062,C0713,23606.54,CARD,abandoned,checkout_dropoff,0,1,555,7,5,0.71,1,1,2,send_reminder,0,0.0
TX04063,C0135,8217.76,CARD,failed,network_error,0,0,475,16,2,0.12,0,0,2,retry_payment,1,8217.76
TX04064,C1214,18270.16,UPI,success,none,0,0,405,19,9,0.47,1,0,0,none,1,18270.16
TX04065,C1495,33413.91,NETBANKING,success,none,0,0,298,8,1,0.12,0,0,0,none,1,33413.91
TX04066,C0889,9476.71,CARD,failed,network_error,4,0,451,14,7,0.5,0,0,1,retry_payment,0,0.0
TX04067,C1729,32058.61,NETBANKING,success,none,0,0,149,2,2,1.0,0,0,0,none,1,32058.61
TX04068,C0326,33161.0,UPI,success,none,0,0,574,8,8,1.0,1,0,0,none,1,33161.0
TX04069,C1919,42339.98,CARD,success,none,0,0,96,18,14,0.78,1,3,0,none,1,42339.98
TX04070,C1417,32288.64,CARD,failed,insufficient_funds,1,0,146,11,3,0.27,0,0,0,send_reminder,0,0.0
TX04071,C0549,13331.15,NETBANKING,failed,technical_error,3,0,471,6,3,0.5,1,0,1,payment_link,0,0.0
TX04072,C0197,8409.8,UPI,failed,timeout,4,0,362,6,0,0.0,0,0,1,retry_payment,0,0.0
TX04073,C2156,15588.79,UPI,success,none,0,0,397,7,3,0.43,1,3,0,none,1,15588.79
TX04074,C2189,24561.48,NETBANKING,success,none,0,0,26,10,7,0.7,1,15,0,none,1,24561.48
TX04075,C2408,38638.54,CARD,success,none,0,0,525,20,9,0.45,1,7,0,none,1,38638.54
TX04076,C0230,44046.91,CARD,failed,bank_error,4,0,358,8,2,0.25,0,0,1,payment_link,1,44046.91
TX04077,C1272,20483.66,WALLET,failed,technical_error,4,0,306,14,11,0.79,1,1,0,payment_link,1,20483.66
TX04078,C2130,49684.48,WALLET,success,none,0,0,434,3,1,0.33,1,1,0,none,1,49684.48
TX04079,C1191,39057.35,NETBANKING,abandoned,checkout_dropoff,4,1,148,3,0,0.0,1,3,2,payment_link,1,39057.35
TX04080,C1361,48069.41,UPI,success,none,0,0,297,15,6,0.4,1,0,0,none,1,48069.41
TX04081,C1731,7054.44,CARD,success,none,0,0,398,12,4,0.33,1,3,0,none,1,7054.44
TX04082,C2336,4477.55,WALLET,success,none,0,0,167,5,0,0.0,0,0,0,none,1,4477.55
TX04083,C2254,35961.33,UPI,success,none,0,0,40,4,2,0.5,0,0,0,none,1,35961.33
TX04084,C2067,40886.46,WALLET,success,none,0,0,414,6,2,0.33,0,0,0,none,1,40886.46
TX04085,C1319,24524.45,NETBANKING,success,none,0,0,53,19,12,0.63,1,0,0,none,1,24524.45
TX04086,C0058,33257.24,UPI,success,none,0,0,281,12,8,0.67,1,15,0,none,1,33257.24
TX04087,C1118,8000.0,CARD,success,none,0,0,310,19,12,0.63,1,0,0,none,1,8000.0
TX04088,C0527,31034.0,CARD,failed,insufficient_funds,0,0,477,4,4,1.0,1,0,0,send_reminder,1,31034.0
TX04089,C0890,43259.33,NETBANKING,success,none,0,0,250,11,3,0.27,1,0,0,none,1,43259.33
TX04090,C1833,34056.31,WALLET,success,none,0,0,266,5,3,0.6,1,1,0,none,1,34056.31
TX04091,C1975,16269.01,CARD,failed,network_error,2,0,458,20,2,0.1,1,0,1,retry_payment,0,0.0
TX04092,C0308,31551.5,CARD,failed,network_error,3,0,97,19,19,1.0,0,0,1,retry_payment,0,0.0
TX04093,C1083,49823.15,WALLET,failed,technical_error,4,0,519,9,7,0.78,0,0,2,payment_link,0,0.0
TX04094,C0370,23081.28,CARD,success,none,0,0,245,12,6,0.5,1,1,0,none,1,23081.28
TX04095,C1004,39175.19,UPI,success,none,0,0,366,7,6,0.86,1,3,0,none,1,39175.19
TX04096,C1485,16431.05,WALLET,failed,technical_error,3,0,221,11,11,1.0,0,0,2,payment_link,1,16431.05
TX04097,C0384,37356.66,WALLET,success,none,0,0,239,20,9,0.45,1,7,0,none,1,37356.66
TX04098,C1098,47374.91,WALLET,failed,network_error,1,0,397,3,2,0.67,0,0,2,retry_payment,1,47374.91
TX04099,C0969,5544.37,WALLET,success,none,0,0,461,11,6,0.55,1,0,0,none,1,5544.37
TX04100,C2377,43400.93,UPI,success,none,0,0,75,20,10,0.5,1,15,0,none,1,43400.93
TX04101,C1643,11042.06,UPI,success,none,0,0,413,7,6,0.86,0,0,0,none,1,11042.06
TX04102,C0484,39668.6,UPI,success,none,0,0,89,13,4,0.31,0,0,0,none,1,39668.6
TX04103,C1825,25618.8,UPI,failed,timeout,0,0,102,7,5,0.71,0,0,2,retry_payment,0,0.0
TX04104,C1952,37481.51,CARD,success,none,0,0,383,6,3,0.5,0,0,0,none,1,37481.51
TX04105,C2440,15981.76,WALLET,success,none,0,0,490,2,1,0.5,1,0,0,none,1,15981.76
TX04106,C2428,29321.57,UPI,success,none,0,0,196,19,19,1.0,1,1,0,none,1,29321.57
TX04107,C2464,46536.31,NETBANKING,success,none,0,0,572,6,6,1.0,1,0,0,none,1,46536.31
TX04108,C0522,28779.25,CARD,failed,network_error,1,0,141,13,8,0.62,0,0,1,retry_payment,1,28779.25
TX04109,C1724,1181.63,UPI,success,none,0,0,568,18,9,0.5,0,0,0,none,1,1181.63
TX04110,C1474,25086.16,UPI,failed,timeout,0,0,548,9,2,0.22,1,0,1,retry_payment,1,25086.16
TX04111,C0349,23751.48,NETBANKING,success,none,0,0,170,5,1,0.2,1,0,0,none,1,23751.48
TX04112,C0532,34602.01,NETBANKING,success,none,0,0,36,14,3,0.21,0,0,0,none,1,34602.01
TX04113,C0620,38435.38,CARD,success,none,0,0,238,8,5,0.62,0,0,0,none,1,38435.38
TX04114,C2225,42722.31,WALLET,success,none,0,0,208,12,12,1.0,1,0,0,none,1,42722.31
TX04115,C0642,20644.82,NETBANKING,failed,technical_error,2,0,432,9,5,0.56,1,0,2,payment_link,0,0.0
TX04116,C1006,5314.88,UPI,abandoned,checkout_dropoff,0,1,573,12,11,0.92,0,0,1,payment_link,0,0.0
TX04117,C1295,20275.44,NETBANKING,failed,insufficient_funds,0,0,356,18,3,0.17,0,0,0,send_reminder,1,20275.44
TX04118,C0446,275.12,WALLET,success,none,0,0,513,9,4,0.44,1,0,0,none,1,275.12
TX04119,C2410,10764.84,WALLET,success,none,0,0,403,10,6,0.6,1,0,0,none,1,10764.84
TX04120,C0899,11851.72,WALLET,success,none,0,0,597,14,3,0.21,0,0,0,none,1,11851.72
TX04121,C1965,28942.42,CARD,success,none,0,0,450,6,4,0.67,0,0,0,none,1,28942.42
TX04122,C0305,17377.42,CARD,success,none,0,0,307,7,7,1.0,0,0,0,none,1,17377.42
TX04123,C1181,49349.77,UPI,success,none,0,0,178,4,4,1.0,1,0,0,none,1,49349.77
TX04124,C0016,12774.42,CARD,failed,network_error,4,0,499,19,13,0.68,0,0,2,retry_payment,0,0.0
TX04125,C0312,13630.13,WALLET,success,none,0,0,429,13,0,0.0,1,1,0,none,1,13630.13
TX04126,C2485,27921.16,WALLET,failed,technical_error,1,0,408,14,5,0.36,0,0,2,payment_link,0,0.0
TX04127,C2166,26452.23,WALLET,failed,timeout,4,0,364,12,7,0.58,0,0,0,retry_payment,0,0.0
TX04128,C0464,40029.5,NETBANKING,abandoned,checkout_dropoff,2,1,409,3,3,1.0,0,0,1,send_reminder,1,40029.5
TX04129,C1028,23978.09,WALLET,success,none,0,0,459,6,0,0.0,0,0,0,none,1,23978.09
TX04130,C0911,25477.94,WALLET,success,none,0,0,402,3,0,0.0,1,0,0,none,1,25477.94
TX04131,C2019,29712.84,CARD,success,none,0,0,201,20,1,0.05,0,0,0,none,1,29712.84
TX04132,C0245,16319.63,UPI,success,none,0,0,369,4,3,0.75,0,0,0,none,1,16319.63
TX04133,C1556,16239.81,NETBANKING,success,none,0,0,340,19,2,0.11,0,0,0,none,1,16239.81
TX04134,C1136,15285.26,CARD,success,none,0,0,138,16,3,0.19,0,0,0,none,1,15285.26
TX04135,C0772,30581.37,CARD,abandoned,checkout_dropoff,0,1,426,11,3,0.27,0,0,0,send_reminder,0,0.0
TX04136,C1510,30704.1,WALLET,success,none,0,0,564,1,1,1.0,0,0,0,none,1,30704.1
TX04137,C2064,9458.04,UPI,success,none,0,0,10,17,15,0.88,1,7,0,none,1,9458.04
TX04138,C1333,31718.12,CARD,failed,technical_error,1,0,486,14,3,0.21,0,0,1,payment_link,0,0.0
TX04139,C1867,11130.72,CARD,failed,technical_error,3,0,37,19,15,0.79,1,1,1,payment_link,1,11130.72
TX04140,C0046,39589.97,UPI,failed,insufficient_funds,2,0,382,2,1,0.5,0,0,0,send_reminder,0,0.0
TX04141,C2498,44756.83,UPI,failed,network_error,3,0,246,6,5,0.83,0,0,1,retry_payment,0,0.0
TX04142,C1457,7556.28,CARD,success,none,0,0,405,8,0,0.0,1,1,0,none,1,7556.28
TX04143,C0322,36944.24,WALLET,success,none,0,0,79,15,14,0.93,1,0,0,none,1,36944.24
TX04144,C2258,42040.28,WALLET,success,none,0,0,333,18,2,0.11,1,3,0,none,1,42040.28
TX04145,C2073,33628.57,NETBANKING,success,none,0,0,347,11,3,0.27,0,0,0,none,1,33628.57
TX04146,C1494,9950.67,WALLET,success,none,0,0,498,5,3,0.6,0,0,0,none,1,9950.67
TX04147,C1520,1855.19,WALLET,failed,network_error,2,0,94,7,0,0.0,1,1,1,retry_payment,0,0.0
TX04148,C0745,3428.33,CARD,success,none,0,0,335,13,8,0.62,0,0,0,none,1,3428.33
TX04149,C2265,22605.14,UPI,failed,bank_error,3,0,543,11,3,0.27,1,1,0,payment_link,0,0.0
TX04150,C0458,14581.51,CARD,success,none,0,0,238,16,3,0.19,1,0,0,none,1,14581.51
TX04151,C1746,34486.8,UPI,failed,timeout,2,0,553,7,0,0.0,1,1,2,retry_payment,0,0.0
TX04152,C2056,10368.59,WALLET,failed,timeout,0,0,443,15,5,0.33,0,0,1,retry_payment,1,10368.59
TX04153,C1377,33402.08,UPI,abandoned,checkout_dropoff,3,1,502,12,5,0.42,1,0,1,payment_link,0,0.0
TX04154,C1191,5204.08,UPI,success,none,0,0,462,16,4,0.25,1,30,0,none,1,5204.08
TX04155,C1203,2147.14,NETBANKING,failed,timeout,4,0,524,18,2,0.11,0,0,2,retry_payment,0,0.0
TX04156,C2215,45614.87,NETBANKING,success,none,0,0,164,7,5,0.71,1,1,0,none,1,45614.87
TX04157,C1474,39252.5,CARD,success,none,0,0,31,5,2,0.4,0,0,0,none,1,39252.5
TX04158,C0068,39689.95,UPI,success,none,0,0,488,10,9,0.9,0,0,0,none,1,39689.95
TX04159,C0479,20422.15,UPI,success,none,0,0,131,14,12,0.86,0,0,0,none,1,20422.15
TX04160,C0353,17295.16,NETBANKING,success,none,0,0,457,3,1,0.33,1,0,0,none,1,17295.16
TX04161,C1129,22134.44,NETBANKING,success,none,0,0,52,10,5,0.5,1,0,0,none,1,22134.44
TX04162,C2269,29440.62,CARD,success,none,0,0,33,13,13,1.0,0,0,0,none,1,29440.62
TX04163,C1575,15646.42,NETBANKING,success,none,0,0,350,14,10,0.71,1,3,0,none,1,15646.42
TX04164,C2074,47282.6,CARD,failed,technical_error,1,0,585,7,6,0.86,1,0,1,payment_link,0,0.0
TX04165,C1487,16395.33,UPI,success,none,0,0,546,8,3,0.38,1,0,0,none,1,16395.33
TX04166,C1216,43584.66,CARD,success,none,0,0,426,13,11,0.85,0,0,0,none,1,43584.66
TX04167,C2489,1953.85,UPI,failed,insufficient_funds,2,0,226,19,17,0.89,0,0,2,send_reminder,1,1953.85
TX04168,C2254,43415.44,WALLET,success,none,0,0,179,11,1,0.09,1,0,0,none,1,43415.44
TX04169,C2357,18948.69,WALLET,success,none,0,0,524,15,6,0.4,0,0,0,none,1,18948.69
TX04170,C2040,41266.81,UPI,failed,technical_error,4,0,584,4,1,0.25,0,0,2,payment_link,1,41266.81
TX04171,C2235,14844.06,UPI,failed,timeout,0,0,383,2,0,0.0,1,0,1,retry_payment,1,14844.06
TX04172,C1578,49767.33,NETBANKING,success,none,0,0,124,5,2,0.4,0,0,0,none,1,49767.33
TX04173,C1728,5578.65,WALLET,success,none,0,0,522,15,12,0.8,0,0,0,none,1,5578.65
TX04174,C0663,39374.28,NETBANKING,abandoned,checkout_dropoff,4,1,326,16,8,0.5,1,0,2,payment_link,0,0.0
TX04175,C2071,30921.38,WALLET,success,none,0,0,247,8,1,0.12,1,7,0,none,1,30921.38
TX04176,C0386,46655.26,UPI,failed,bank_error,3,0,94,9,4,0.44,1,0,0,payment_link,0,0.0
TX04177,C1086,13272.12,UPI,success,none,0,0,450,9,4,0.44,1,3,0,none,1,13272.12
TX04178,C2049,37044.85,CARD,success,none,0,0,434,20,9,0.45,1,0,0,none,1,37044.85
TX04179,C2349,39948.44,UPI,failed,technical_error,4,0,55,9,9,1.0,1,7,2,payment_link,1,39948.44
TX04180,C0776,40567.11,CARD,success,none,0,0,411,11,11,1.0,0,0,0,none,1,40567.11
TX04181,C1280,44967.92,WALLET,failed,network_error,3,0,298,4,2,0.5,1,0,1,retry_payment,0,0.0
TX04182,C0014,39878.53,WALLET,failed,bank_error,2,0,205,10,2,0.2,1,0,2,payment_link,0,0.0
TX04183,C0809,7340.24,WALLET,failed,network_error,1,0,556,9,1,0.11,1,0,2,retry_payment,0,0.0
TX04184,C1441,13803.89,CARD,failed,insufficient_funds,1,0,502,11,0,0.0,1,0,2,send_reminder,0,0.0
TX04185,C0253,25625.57,NETBANKING,success,none,0,0,548,6,5,0.83,0,0,0,none,1,25625.57
TX04186,C1797,7986.44,UPI,success,none,0,0,202,7,4,0.57,0,0,0,none,1,7986.44
TX04187,C0756,32897.44,CARD,success,none,0,0,117,8,2,0.25,1,0,0,none,1,32897.44
TX04188,C1849,12523.42,CARD,failed,bank_error,3,0,467,14,7,0.5,1,0,2,payment_link,0,0.0
TX04189,C2084,43023.97,NETBANKING,failed,timeout,3,0,478,10,9,0.9,0,0,2,retry_payment,0,0.0
TX04190,C1186,13570.62,CARD,failed,bank_error,3,0,510,12,10,0.83,1,0,2,payment_link,0,0.0
TX04191,C1652,20561.7,NETBANKING,failed,timeout,0,0,348,8,6,0.75,1,15,0,retry_payment,1,20561.7
TX04192,C0765,1781.08,UPI,success,none,0,0,221,4,3,0.75,1,1,0,none,1,1781.08
TX04193,C1399,12317.62,UPI,abandoned,checkout_dropoff,4,1,556,8,3,0.38,0,0,2,payment_link,0,0.0
TX04194,C0393,25702.12,UPI,success,none,0,0,296,18,0,0.0,0,0,0,none,1,25702.12
TX04195,C1023,21284.06,UPI,failed,timeout,1,0,522,17,11,0.65,0,0,1,retry_payment,1,21284.06
TX04196,C1131,38789.7,CARD,success,none,0,0,567,4,2,0.5,1,0,0,none,1,38789.7
TX04197,C0355,43040.71,UPI,success,none,0,0,396,14,0,0.0,1,7,0,none,1,43040.71
TX04198,C0966,35843.08,NETBANKING,success,none,0,0,416,2,0,0.0,1,15,0,none,1,35843.08
TX04199,C0716,40525.01,NETBANKING,failed,technical_error,4,0,144,5,2,0.4,0,0,2,payment_link,0,0.0
TX04200,C0600,43467.49,WALLET,abandoned,checkout_dropoff,0,1,260,11,0,0.0,1,0,0,payment_link,0,0.0
TX04201,C0317,16289.29,WALLET,failed,timeout,3,0,28,13,2,0.15,0,0,0,retry_payment,0,0.0
TX04202,C2312,49941.84,WALLET,success,none,0,0,198,14,8,0.57,1,0,0,none,1,49941.84
TX04203,C1533,2670.96,CARD,success,none,0,0,105,13,8,0.62,0,0,0,none,1,2670.96
TX04204,C0466,14687.35,WALLET,abandoned,checkout_dropoff,3,1,210,2,2,1.0,1,0,2,send_reminder,0,0.0
TX04205,C0074,9911.54,UPI,success,none,0,0,168,1,0,0.0,1,7,0,none,1,9911.54
TX04206,C1603,9018.7,UPI,success,none,0,0,191,10,7,0.7,1,1,0,none,1,9018.7
TX04207,C1337,44662.07,WALLET,success,none,0,0,557,17,5,0.29,0,0,0,none,1,44662.07
TX04208,C0947,8578.26,CARD,success,none,0,0,348,6,1,0.17,0,0,0,none,1,8578.26
TX04209,C0709,6932.16,WALLET,failed,bank_error,2,0,272,2,0,0.0,1,1,0,payment_link,0,0.0
TX04210,C2256,34259.97,NETBANKING,success,none,0,0,386,10,3,0.3,0,0,0,none,1,34259.97
TX04211,C2073,26942.85,NETBANKING,success,none,0,0,284,15,1,0.07,0,0,0,none,1,26942.85
TX04212,C1948,40736.74,CARD,failed,insufficient_funds,3,0,231,13,6,0.46,0,0,1,send_reminder,1,40736.74
TX04213,C1473,48907.88,NETBANKING,success,none,0,0,296,11,8,0.73,0,0,0,none,1,48907.88
TX04214,C2211,24743.32,UPI,success,none,0,0,521,15,1,0.07,0,0,0,none,1,24743.32
TX04215,C0772,5955.36,CARD,success,none,0,0,89,8,5,0.62,0,0,0,none,1,5955.36
TX04216,C1159,9808.71,CARD,success,none,0,0,393,14,9,0.64,1,0,0,none,1,9808.71
TX04217,C0474,2628.29,NETBANKING,success,none,0,0,102,20,6,0.3,0,0,0,none,1,2628.29
TX04218,C1339,9442.51,WALLET,success,none,0,0,188,13,0,0.0,0,0,0,none,1,9442.51
TX04219,C0317,49486.68,NETBANKING,success,none,0,0,405,13,13,1.0,0,0,0,none,1,49486.68
TX04220,C0947,6025.17,UPI,success,none,0,0,572,5,1,0.2,0,0,0,none,1,6025.17
TX04221,C0032,3377.57,UPI,failed,network_error,4,0,312,11,7,0.64,1,0,0,retry_payment,0,0.0
TX04222,C2473,33360.71,NETBANKING,success,none,0,0,85,20,0,0.0,0,0,0,none,1,33360.71
TX04223,C1363,20770.86,WALLET,failed,bank_error,2,0,171,14,3,0.21,1,1,1,payment_link,1,20770.86
TX04224,C0978,18203.26,NETBANKING,success,none,0,0,38,5,5,1.0,0,0,0,none,1,18203.26
TX04225,C2160,39212.47,WALLET,success,none,0,0,110,2,1,0.5,1,0,0,none,1,39212.47
TX04226,C1735,1280.76,NETBANKING,success,none,0,0,207,12,7,0.58,1,0,0,none,1,1280.76
TX04227,C0333,33281.77,UPI,success,none,0,0,97,16,10,0.62,0,0,0,none,1,33281.77
TX04228,C0620,6599.55,WALLET,failed,timeout,4,0,515,12,2,0.17,1,30,1,retry_payment,0,0.0
TX04229,C2159,23336.58,UPI,success,none,0,0,577,8,1,0.12,1,30,0,none,1,23336.58
TX04230,C1300,43315.31,UPI,success,none,0,0,274,6,5,0.83,1,0,0,none,1,43315.31
TX04231,C1200,35145.6,NETBANKING,abandoned,checkout_dropoff,2,1,436,15,6,0.4,0,0,2,payment_link,0,0.0
TX04232,C1925,44805.95,NETBANKING,success,none,0,0,10,14,6,0.43,1,0,0,none,1,44805.95
TX04233,C1301,32801.77,NETBANKING,success,none,0,0,15,7,4,0.57,0,0,0,none,1,32801.77
TX04234,C0501,32546.55,UPI,abandoned,checkout_dropoff,3,1,101,15,0,0.0,1,0,2,payment_link,1,32546.55
TX04235,C0515,22706.35,CARD,failed,timeout,0,0,475,6,0,0.0,0,0,1,retry_payment,0,0.0
TX04236,C2405,19157.9,WALLET,success,none,0,0,41,3,0,0.0,1,0,0,none,1,19157.9
TX04237,C0532,39101.09,UPI,failed,technical_error,4,0,162,10,1,0.1,0,0,1,payment_link,0,0.0
TX04238,C0843,13707.48,CARD,success,none,0,0,81,4,2,0.5,1,0,0,none,1,13707.48
TX04239,C1195,33012.14,WALLET,success,none,0,0,550,5,1,0.2,0,0,0,none,1,33012.14
TX04240,C0256,32282.2,NETBANKING,success,none,0,0,85,3,3,1.0,1,0,0,none,1,32282.2
TX04241,C0919,26022.27,NETBANKING,success,none,0,0,356,20,4,0.2,0,0,0,none,1,26022.27
TX04242,C1144,45983.62,WALLET,success,none,0,0,160,3,3,1.0,1,0,0,none,1,45983.62
TX04243,C1331,9578.58,CARD,success,none,0,0,453,9,9,1.0,1,0,0,none,1,9578.58
TX04244,C0139,39000.58,NETBANKING,success,none,0,0,228,16,3,0.19,0,0,0,none,1,39000.58
TX04245,C1191,32110.22,CARD,success,none,0,0,22,16,1,0.06,1,1,0,none,1,32110.22
TX04246,C2362,41813.41,NETBANKING,success,none,0,0,394,2,0,0.0,0,0,0,none,1,41813.41
TX04247,C0057,13859.62,NETBANKING,success,none,0,0,294,10,7,0.7,1,7,0,none,1,13859.62
TX04248,C0985,12058.27,CARD,success,none,0,0,490,8,6,0.75,1,0,0,none,1,12058.27
TX04249,C1748,25197.76,NETBANKING,success,none,0,0,381,8,1,0.12,1,7,0,none,1,25197.76
TX04250,C1310,2629.31,UPI,failed,bank_error,3,0,28,3,0,0.0,1,1,2,payment_link,0,0.0
TX04251,C1834,13579.55,UPI,failed,insufficient_funds,1,0,588,1,1,1.0,1,0,2,send_reminder,1,13579.55
TX04252,C0628,25209.07,NETBANKING,success,none,0,0,166,13,6,0.46,0,0,0,none,1,25209.07
TX04253,C1625,47327.05,CARD,success,none,0,0,446,4,0,0.0,1,15,0,none,1,47327.05
TX04254,C0145,40662.4,WALLET,success,none,0,0,509,17,0,0.0,0,0,0,none,1,40662.4
TX04255,C1613,25214.66,CARD,success,none,0,0,135,5,5,1.0,0,0,0,none,1,25214.66
TX04256,C1886,46840.24,NETBANKING,success,none,0,0,577,5,1,0.2,0,0,0,none,1,46840.24
TX04257,C0989,47787.43,CARD,success,none,0,0,507,16,4,0.25,1,0,0,none,1,47787.43
TX04258,C0878,26051.34,NETBANKING,abandoned,checkout_dropoff,3,1,136,14,2,0.14,1,3,1,send_reminder,1,26051.34
TX04259,C0715,24940.89,WALLET,success,none,0,0,216,11,10,0.91,1,0,0,none,1,24940.89
TX04260,C2008,43173.31,CARD,abandoned,checkout_dropoff,0,1,326,5,0,0.0,1,0,1,send_reminder,0,0.0
TX04261,C1069,5774.28,WALLET,success,none,0,0,304,5,2,0.4,0,0,0,none,1,5774.28
TX04262,C1349,49819.47,CARD,failed,insufficient_funds,1,0,12,19,11,0.58,1,3,2,send_reminder,0,0.0
TX04263,C2014,24819.64,CARD,success,none,0,0,196,16,6,0.38,1,1,0,none,1,24819.64
TX04264,C1859,7618.31,UPI,success,none,0,0,83,5,4,0.8,0,0,0,none,1,7618.31
